raceId,seriesId,season,trackId,layoutId,trackSafety,race_date,name,championship,reputation,reward,wet
335,1,1905,1,1,244,1905-06-18,Preteky Formula 1,True,1000,1000000,1.0
336,3,1905,3,3,500,1905-06-18,Preteky Formula E,True,166,166666,1.0
337,5,1905,0,0,55,1905-06-18,Preteky Formula 2,True,250,250000,1.0
338,6,1905,0,0,55,1905-06-18,Preteky Formula 3,True,166,166666,1.0
339,1,1905,3,3,500,1905-07-23,Preteky Formula 1,True,1000,1000000,1.0
340,3,1905,3,3,500,1905-07-23,Preteky Formula E,True,166,166666,1.0
341,5,1905,2,2,700,1905-07-23,Preteky Formula 2,True,250,250000,1.0
342,6,1905,3,3,500,1905-07-23,Preteky Formula 3,False,166,166666,1.0
343,1,1905,1,1,244,1905-08-27,Preteky Formula 1,True,1000,1000000,1.0
344,3,1905,3,3,500,1905-08-27,Preteky Formula E,True,166,166666,1.0
345,5,1905,1,1,244,1905-08-27,Preteky Formula 2,True,250,250000,1.0
346,6,1905,1,1,244,1905-08-27,Preteky Formula 3,True,166,166666,1.0
347,1,1905,1,1,244,1905-10-01,Preteky Formula 1,True,1000,1000000,1.0
348,3,1905,0,0,55,1905-10-01,Preteky Formula E,True,166,166666,1.0
349,5,1905,3,3,500,1905-10-01,Preteky Formula 2,True,250,250000,1.0
350,6,1905,0,0,55,1905-10-01,Preteky Formula 3,True,166,166666,1.0
351,1,1905,3,3,500,1905-11-05,Preteky Formula 1,True,1000,1000000,1.0
352,3,1905,1,1,244,1905-11-05,Preteky Formula E,True,166,166666,1.0
353,5,1905,3,3,500,1905-11-05,Preteky Formula 2,True,250,250000,1.0
354,6,1905,1,1,244,1905-11-05,Preteky Formula 3,True,166,166666,1.0
355,1,1905,3,3,500,1905-12-10,Preteky Formula 1,True,1000,1000000,1.0
356,3,1905,3,3,500,1905-12-10,Preteky Formula E,True,166,166666,1.22
357,5,1905,0,0,55,1905-12-10,Preteky Formula 2,True,250,250000,1.0
358,6,1905,2,2,700,1905-12-10,Preteky Formula 3,True,166,166666,1.0
359,1,1906,0,0,55,1906-02-04,Preteky Formula 1,True,1000,1000000,1.0
360,3,1906,2,2,700,1906-02-04,Preteky Formula E,True,166,166666,1.23
361,5,1906,2,2,700,1906-02-04,Preteky Formula 2,True,250,250000,1.0
362,6,1906,3,3,500,1906-02-04,Preteky Formula 3,True,166,166666,1.0
363,1,1906,2,2,700,1906-03-11,Preteky Formula 1,True,1000,1000000,1.0
364,3,1906,2,2,700,1906-03-11,Preteky Formula E,True,166,166666,1.34
365,5,1906,1,1,244,1906-03-11,Preteky Formula 2,True,250,250000,1.43
366,6,1906,1,1,244,1906-03-11,Preteky Formula 3,True,166,166666,1.0
367,1,1906,2,2,700,1906-04-15,Preteky Formula 1,True,1000,1000000,1.0
368,3,1906,3,3,500,1906-04-15,Preteky Formula E,True,166,166666,1.0
369,5,1906,1,1,244,1906-04-15,Preteky Formula 2,True,250,250000,1.0
370,6,1906,3,3,500,1906-04-15,Preteky Formula 3,True,166,166666,1.0
371,1,1906,0,0,55,1906-05-20,Preteky Formula 1,True,1000,1000000,1.0
372,3,1906,2,2,700,1906-05-20,Preteky Formula E,True,166,166666,1.0
373,5,1906,3,3,500,1906-05-20,Preteky Formula 2,True,250,250000,1.31
374,6,1906,3,3,500,1906-05-20,Preteky Formula 3,True,166,166666,1.0
375,1,1906,0,0,55,1906-06-24,Preteky Formula 1,True,1000,1000000,1.0
376,3,1906,0,0,55,1906-06-24,Preteky Formula E,True,166,166666,1.5
377,5,1906,3,3,500,1906-06-24,Preteky Formula 2,True,250,250000,1.0
378,6,1906,0,0,55,1906-06-24,Preteky Formula 3,True,166,166666,1.0
379,1,1906,3,3,500,1906-07-29,Preteky Formula 1,True,1000,1000000,1.0
380,3,1906,3,3,500,1906-07-29,Preteky Formula E,True,166,166666,1.0
381,5,1906,0,0,55,1906-07-29,Preteky Formula 2,True,250,250000,1.0
382,6,1906,0,0,55,1906-07-29,Preteky Formula 3,False,166,166666,1.0
383,1,1906,0,0,55,1906-09-02,Preteky Formula 1,True,1000,1000000,1.0
384,3,1906,2,2,700,1906-09-02,Preteky Formula E,True,166,166666,1.0
385,5,1906,3,3,500,1906-09-02,Preteky Formula 2,True,250,250000,1.0
386,6,1906,0,0,55,1906-09-02,Preteky Formula 3,True,166,166666,1.0
387,1,1906,0,0,55,1906-10-07,Preteky Formula 1,True,1000,1000000,1.0
388,3,1906,0,0,55,1906-10-07,Preteky Formula E,True,166,166666,1.0
389,5,1906,1,1,244,1906-10-07,Preteky Formula 2,True,250,250000,1.0
390,6,1906,0,0,55,1906-10-07,Preteky Formula 3,True,166,166666,1.0
391,1,1906,3,3,500,1906-11-11,Preteky Formula 1,True,1000,1000000,1.0
392,3,1906,3,3,500,1906-11-11,Preteky Formula E,True,166,166666,1.0
393,5,1906,1,1,244,1906-11-11,Preteky Formula 2,True,250,250000,1.0
394,6,1906,3,3,500,1906-11-11,Preteky Formula 3,True,166,166666,1.0
395,1,1906,1,1,244,1906-12-16,Preteky Formula 1,True,1000,1000000,1.0
396,3,1906,2,2,700,1906-12-16,Preteky Formula E,True,166,166666,1.0
397,5,1906,1,1,244,1906-12-16,Preteky Formula 2,True,250,250000,1.0
398,6,1906,3,3,500,1906-12-16,Preteky Formula 3,True,166,166666,1.0
399,1,1907,3,3,500,1907-02-03,Preteky Formula 1,True,1000,1000000,1.0
400,3,1907,2,2,700,1907-02-03,Preteky Formula E,True,166,166666,1.0
401,5,1907,1,1,244,1907-02-03,Preteky Formula 2,True,250,250000,1.0
402,6,1907,1,1,244,1907-02-03,Preteky Formula 3,True,166,166666,1.0
403,1,1907,2,2,700,1907-03-10,Preteky Formula 1,True,1000,1000000,1.0
404,3,1907,0,0,55,1907-03-10,Preteky Formula E,True,166,166666,1.06
405,5,1907,2,2,700,1907-03-10,Preteky Formula 2,True,250,250000,1.0
406,6,1907,3,3,500,1907-03-10,Preteky Formula 3,True,166,166666,1.42
407,1,1907,2,2,700,1907-04-14,Preteky Formula 1,True,1000,1000000,1.0
408,3,1907,1,1,244,1907-04-14,Preteky Formula E,True,166,166666,1.0
409,5,1907,2,2,700,1907-04-14,Preteky Formula 2,True,250,250000,1.0
410,6,1907,0,0,55,1907-04-14,Preteky Formula 3,True,166,166666,1.0
411,1,1907,2,2,700,1907-05-19,Preteky Formula 1,True,1000,1000000,1.0
412,3,1907,0,0,55,1907-05-19,Preteky Formula E,True,166,166666,1.0
413,5,1907,2,2,700,1907-05-19,Preteky Formula 2,True,250,250000,1.44
414,6,1907,1,1,244,1907-05-19,Preteky Formula 3,True,166,166666,1.42
415,1,1907,2,2,700,1907-06-23,Preteky Formula 1,True,1000,1000000,1.0
416,3,1907,0,0,55,1907-06-23,Preteky Formula E,True,166,166666,1.0
417,5,1907,3,3,500,1907-06-23,Preteky Formula 2,True,250,250000,1.0
418,6,1907,0,0,55,1907-06-23,Preteky Formula 3,True,166,166666,1.0
419,1,1907,2,2,700,1907-07-28,Preteky Formula 1,True,1000,1000000,1.0
420,3,1907,3,3,500,1907-07-28,Preteky Formula E,True,166,166666,1.0
421,5,1907,0,0,55,1907-07-28,Preteky Formula 2,True,250,250000,1.0
422,6,1907,2,2,700,1907-07-28,Preteky Formula 3,False,166,166666,1.0
423,1,1907,1,1,244,1907-09-01,Preteky Formula 1,True,1000,1000000,1.0
424,3,1907,2,2,700,1907-09-01,Preteky Formula E,True,166,166666,1.0
425,5,1907,1,1,244,1907-09-01,Preteky Formula 2,True,250,250000,1.0
426,6,1907,1,1,244,1907-09-01,Preteky Formula 3,True,166,166666,1.46
427,1,1907,0,0,55,1907-10-06,Preteky Formula 1,True,1000,1000000,1.0
428,3,1907,3,3,500,1907-10-06,Preteky Formula E,True,166,166666,1.0
429,5,1907,3,3,500,1907-10-06,Preteky Formula 2,True,250,250000,1.0
430,6,1907,2,2,700,1907-10-06,Preteky Formula 3,True,166,166666,1.0
431,1,1907,2,2,700,1907-11-10,Preteky Formula 1,True,1000,1000000,1.23
432,3,1907,1,1,244,1907-11-10,Preteky Formula E,True,166,166666,1.0
433,5,1907,1,1,244,1907-11-10,Preteky Formula 2,True,250,250000,1.0
434,6,1907,1,1,244,1907-11-10,Preteky Formula 3,True,166,166666,1.0
435,1,1907,1,1,244,1907-12-15,Preteky Formula 1,True,1000,1000000,1.0
436,3,1907,2,2,700,1907-12-15,Preteky Formula E,True,166,166666,1.0
437,5,1907,1,1,244,1907-12-15,Preteky Formula 2,True,250,250000,1.0
438,6,1907,0,0,55,1907-12-15,Preteky Formula 3,True,166,166666,1.44
439,1,1908,3,3,500,1908-02-02,Preteky Formula 1,True,1000,1000000,1.0
440,3,1908,0,0,55,1908-02-02,Preteky Formula E,True,166,166666,1.38
441,5,1908,0,0,55,1908-02-02,Preteky Formula 2,True,250,250000,1.0
442,6,1908,2,2,700,1908-02-02,Preteky Formula 3,True,166,166666,1.0
443,1,1908,2,2,700,1908-03-08,Preteky Formula 1,True,1000,1000000,1.0
444,3,1908,1,1,244,1908-03-08,Preteky Formula E,True,166,166666,1.0
445,5,1908,3,3,500,1908-03-08,Preteky Formula 2,True,250,250000,1.37
446,6,1908,2,2,700,1908-03-08,Preteky Formula 3,True,166,166666,1.0
447,1,1908,3,3,500,1908-04-12,Preteky Formula 1,True,1000,1000000,1.0
448,3,1908,3,3,500,1908-04-12,Preteky Formula E,True,166,166666,1.0
449,5,1908,3,3,500,1908-04-12,Preteky Formula 2,True,250,250000,1.0
450,6,1908,2,2,700,1908-04-12,Preteky Formula 3,True,166,166666,1.0
451,1,1908,2,2,700,1908-05-17,Preteky Formula 1,True,1000,1000000,1.0
452,3,1908,1,1,244,1908-05-17,Preteky Formula E,True,166,166666,1.04
453,5,1908,2,2,700,1908-05-17,Preteky Formula 2,True,250,250000,1.0
454,6,1908,3,3,500,1908-05-17,Preteky Formula 3,True,166,166666,1.0
455,1,1908,0,0,55,1908-06-21,Preteky Formula 1,True,1000,1000000,1.0
456,3,1908,0,0,55,1908-06-21,Preteky Formula E,True,166,166666,1.0
457,5,1908,1,1,244,1908-06-21,Preteky Formula 2,True,250,250000,1.0
458,6,1908,3,3,500,1908-06-21,Preteky Formula 3,True,166,166666,1.0
459,1,1908,1,1,244,1908-07-26,Preteky Formula 1,True,1000,1000000,1.0
460,3,1908,3,3,500,1908-07-26,Preteky Formula E,True,166,166666,1.0
461,5,1908,3,3,500,1908-07-26,Preteky Formula 2,True,250,250000,1.0
462,6,1908,2,2,700,1908-07-26,Preteky Formula 3,False,166,166666,1.1400000000000001
463,1,1908,3,3,500,1908-08-30,Preteky Formula 1,True,1000,1000000,1.0
464,3,1908,0,0,55,1908-08-30,Preteky Formula E,True,166,166666,1.0
465,5,1908,3,3,500,1908-08-30,Preteky Formula 2,True,250,250000,1.0
466,6,1908,3,3,500,1908-08-30,Preteky Formula 3,True,166,166666,1.0
467,1,1908,3,3,500,1908-10-04,Preteky Formula 1,True,1000,1000000,1.0
468,3,1908,1,1,244,1908-10-04,Preteky Formula E,True,166,166666,1.1400000000000001
469,5,1908,2,2,700,1908-10-04,Preteky Formula 2,True,250,250000,1.0
470,6,1908,0,0,55,1908-10-04,Preteky Formula 3,True,166,166666,1.0
471,1,1908,0,0,55,1908-11-08,Preteky Formula 1,True,1000,1000000,1.0
472,3,1908,1,1,244,1908-11-08,Preteky Formula E,True,166,166666,1.0
473,5,1908,3,3,500,1908-11-08,Preteky Formula 2,True,250,250000,1.0
474,6,1908,1,1,244,1908-11-08,Preteky Formula 3,True,166,166666,1.0
475,1,1908,3,3,500,1908-12-13,Preteky Formula 1,True,1000,1000000,1.0
476,3,1908,2,2,700,1908-12-13,Preteky Formula E,True,166,166666,1.0
477,5,1908,3,3,500,1908-12-13,Preteky Formula 2,True,250,250000,1.0
478,6,1908,3,3,500,1908-12-13,Preteky Formula 3,True,166,166666,1.0
479,1,1909,3,3,500,1909-01-31,Preteky Formula 1,True,1000,1000000,1.0
480,3,1909,0,0,55,1909-01-31,Preteky Formula E,True,166,166666,1.0
481,5,1909,2,2,700,1909-01-31,Preteky Formula 2,True,250,250000,1.0
482,6,1909,0,0,55,1909-01-31,Preteky Formula 3,True,166,166666,1.0
483,1,1909,2,2,700,1909-03-07,Preteky Formula 1,True,1000,1000000,1.0
484,3,1909,1,1,244,1909-03-07,Preteky Formula E,True,166,166666,1.0
485,5,1909,0,0,55,1909-03-07,Preteky Formula 2,True,250,250000,1.02
486,6,1909,2,2,700,1909-03-07,Preteky Formula 3,True,166,166666,1.0
487,1,1909,2,2,700,1909-04-11,Preteky Formula 1,True,1000,1000000,1.26
488,3,1909,1,1,244,1909-04-11,Preteky Formula E,True,166,166666,1.0
489,5,1909,3,3,500,1909-04-11,Preteky Formula 2,True,250,250000,1.0
490,6,1909,1,1,244,1909-04-11,Preteky Formula 3,True,166,166666,1.0
491,1,1909,1,1,244,1909-05-16,Preteky Formula 1,True,1000,1000000,1.0
492,3,1909,0,0,55,1909-05-16,Preteky Formula E,True,166,166666,1.0
493,5,1909,2,2,700,1909-05-16,Preteky Formula 2,True,250,250000,1.0
494,6,1909,2,2,700,1909-05-16,Preteky Formula 3,True,166,166666,1.0
495,1,1909,2,2,700,1909-06-20,Preteky Formula 1,True,1000,1000000,1.0
496,3,1909,0,0,55,1909-06-20,Preteky Formula E,True,166,166666,1.0
497,5,1909,2,2,700,1909-06-20,Preteky Formula 2,True,250,250000,1.0
498,6,1909,2,2,700,1909-06-20,Preteky Formula 3,True,166,166666,1.18
499,1,1909,1,1,244,1909-07-25,Preteky Formula 1,True,1000,1000000,1.0
500,3,1909,0,0,55,1909-07-25,Preteky Formula E,True,166,166666,1.0
501,5,1909,2,2,700,1909-07-25,Preteky Formula 2,True,250,250000,1.0
502,6,1909,2,2,700,1909-07-25,Preteky Formula 3,False,166,166666,1.0
503,1,1909,3,3,500,1909-08-29,Preteky Formula 1,True,1000,1000000,1.0
504,3,1909,1,1,244,1909-08-29,Preteky Formula E,True,166,166666,1.0
505,5,1909,2,2,700,1909-08-29,Preteky Formula 2,True,250,250000,1.0
506,6,1909,0,0,55,1909-08-29,Preteky Formula 3,True,166,166666,1.0
507,1,1909,0,0,55,1909-10-03,Preteky Formula 1,True,1000,1000000,1.0
508,3,1909,1,1,244,1909-10-03,Preteky Formula E,True,166,166666,1.0
509,5,1909,1,1,244,1909-10-03,Preteky Formula 2,True,250,250000,1.0
510,6,1909,2,2,700,1909-10-03,Preteky Formula 3,True,166,166666,1.09
511,1,1909,2,2,700,1909-11-07,Preteky Formula 1,True,1000,1000000,1.41
512,3,1909,1,1,244,1909-11-07,Preteky Formula E,True,166,166666,1.0
513,5,1909,0,0,55,1909-11-07,Preteky Formula 2,True,250,250000,1.0
514,6,1909,3,3,500,1909-11-07,Preteky Formula 3,True,166,166666,1.0
515,1,1909,2,2,700,1909-12-12,Preteky Formula 1,True,1000,1000000,1.48
516,3,1909,1,1,244,1909-12-12,Preteky Formula E,True,166,166666,1.0
517,5,1909,1,1,244,1909-12-12,Preteky Formula 2,True,250,250000,1.0
518,6,1909,0,0,55,1909-12-12,Preteky Formula 3,True,166,166666,1.0
519,1,1910,1,1,244,1910-01-30,Preteky Formula 1,True,1000,1000000,1.0
520,3,1910,3,3,500,1910-01-30,Preteky Formula E,True,166,166666,1.0
521,5,1910,3,3,500,1910-01-30,Preteky Formula 2,True,250,250000,1.0
522,6,1910,3,3,500,1910-01-30,Preteky Formula 3,True,166,166666,1.0
523,1,1910,1,1,244,1910-03-06,Preteky Formula 1,True,1000,1000000,1.0
524,3,1910,1,1,244,1910-03-06,Preteky Formula E,True,166,166666,1.0
525,5,1910,3,3,500,1910-03-06,Preteky Formula 2,True,250,250000,1.0
526,6,1910,1,1,244,1910-03-06,Preteky Formula 3,True,166,166666,1.2
527,1,1910,2,2,700,1910-04-10,Preteky Formula 1,True,1000,1000000,1.0
528,3,1910,3,3,500,1910-04-10,Preteky Formula E,True,166,166666,1.0
529,5,1910,0,0,55,1910-04-10,Preteky Formula 2,True,250,250000,1.0
530,6,1910,1,1,244,1910-04-10,Preteky Formula 3,True,166,166666,1.0
531,1,1910,1,1,244,1910-05-15,Preteky Formula 1,True,1000,1000000,1.0
532,3,1910,1,1,244,1910-05-15,Preteky Formula E,True,166,166666,1.0
533,5,1910,3,3,500,1910-05-15,Preteky Formula 2,True,250,250000,1.0
534,6,1910,0,0,55,1910-05-15,Preteky Formula 3,True,166,166666,1.0
535,1,1910,0,0,55,1910-06-19,Preteky Formula 1,True,1000,1000000,1.0
536,3,1910,0,0,55,1910-06-19,Preteky Formula E,True,166,166666,1.0
537,5,1910,0,0,55,1910-06-19,Preteky Formula 2,True,250,250000,1.0
538,6,1910,2,2,700,1910-06-19,Preteky Formula 3,True,166,166666,1.0
539,1,1910,0,0,55,1910-07-24,Preteky Formula 1,True,1000,1000000,1.0
540,3,1910,2,2,700,1910-07-24,Preteky Formula E,True,166,166666,1.0
541,5,1910,1,1,244,1910-07-24,Preteky Formula 2,True,250,250000,1.0
542,6,1910,3,3,500,1910-07-24,Preteky Formula 3,False,166,166666,1.0
543,1,1910,1,1,244,1910-08-28,Preteky Formula 1,True,1000,1000000,1.0
544,3,1910,3,3,500,1910-08-28,Preteky Formula E,True,166,166666,1.0
545,5,1910,3,3,500,1910-08-28,Preteky Formula 2,True,250,250000,1.0
546,6,1910,3,3,500,1910-08-28,Preteky Formula 3,True,166,166666,1.0
547,1,1910,0,0,55,1910-10-02,Preteky Formula 1,True,1000,1000000,1.0
548,3,1910,0,0,55,1910-10-02,Preteky Formula E,True,166,166666,1.0
549,5,1910,1,1,244,1910-10-02,Preteky Formula 2,True,250,250000,1.0
550,6,1910,0,0,55,1910-10-02,Preteky Formula 3,True,166,166666,1.0
551,1,1910,1,1,244,1910-11-06,Preteky Formula 1,True,1000,1000000,1.0
552,3,1910,0,0,55,1910-11-06,Preteky Formula E,True,166,166666,1.0
553,5,1910,1,1,244,1910-11-06,Preteky Formula 2,True,250,250000,1.0
554,6,1910,1,1,244,1910-11-06,Preteky Formula 3,True,166,166666,1.46
555,1,1910,2,2,700,1910-12-11,Preteky Formula 1,True,1000,1000000,1.0
556,3,1910,3,3,500,1910-12-11,Preteky Formula E,True,166,166666,1.0
557,5,1910,2,2,700,1910-12-11,Preteky Formula 2,True,250,250000,1.0
558,6,1910,2,2,700,1910-12-11,Preteky Formula 3,True,166,166666,1.0
559,1,1911,2,2,700,1911-01-29,Preteky Formula 1,True,1000,1000000,1.0
560,3,1911,2,2,700,1911-01-29,Preteky Formula E,True,166,166666,1.0
561,5,1911,3,3,500,1911-01-29,Preteky Formula 2,True,250,250000,1.0
562,6,1911,3,3,500,1911-01-29,Preteky Formula 3,True,166,166666,1.0
563,1,1911,0,0,55,1911-03-05,Preteky Formula 1,True,1000,1000000,1.0
564,3,1911,0,0,55,1911-03-05,Preteky Formula E,True,166,166666,1.0
565,5,1911,3,3,500,1911-03-05,Preteky Formula 2,True,250,250000,1.0
566,6,1911,0,0,55,1911-03-05,Preteky Formula 3,True,166,166666,1.0
567,1,1911,2,2,700,1911-04-09,Preteky Formula 1,True,1000,1000000,1.0
568,3,1911,3,3,500,1911-04-09,Preteky Formula E,True,166,166666,1.0
569,5,1911,1,1,244,1911-04-09,Preteky Formula 2,True,250,250000,1.26
570,6,1911,2,2,700,1911-04-09,Preteky Formula 3,True,166,166666,1.0
571,1,1911,2,2,700,1911-05-14,Preteky Formula 1,True,1000,1000000,1.0
572,3,1911,0,0,55,1911-05-14,Preteky Formula E,True,166,166666,1.0
573,5,1911,0,0,55,1911-05-14,Preteky Formula 2,True,250,250000,1.02
574,6,1911,1,1,244,1911-05-14,Preteky Formula 3,True,166,166666,1.0
575,1,1911,2,2,700,1911-06-18,Preteky Formula 1,True,1000,1000000,1.0
576,3,1911,0,0,55,1911-06-18,Preteky Formula E,True,166,166666,1.0
577,5,1911,3,3,500,1911-06-18,Preteky Formula 2,True,250,250000,1.0
578,6,1911,3,3,500,1911-06-18,Preteky Formula 3,True,166,166666,1.0
579,1,1911,3,3,500,1911-07-23,Preteky Formula 1,True,1000,1000000,1.0
580,3,1911,3,3,500,1911-07-23,Preteky Formula E,True,166,166666,1.0
581,5,1911,1,1,244,1911-07-23,Preteky Formula 2,True,250,250000,1.0
582,6,1911,3,3,500,1911-07-23,Preteky Formula 3,False,166,166666,1.0
583,1,1911,1,1,244,1911-08-27,Preteky Formula 1,True,1000,1000000,1.06
584,3,1911,3,3,500,1911-08-27,Preteky Formula E,True,166,166666,1.0
585,5,1911,2,2,700,1911-08-27,Preteky Formula 2,True,250,250000,1.0
586,6,1911,2,2,700,1911-08-27,Preteky Formula 3,True,166,166666,1.0
587,1,1911,0,0,55,1911-10-01,Preteky Formula 1,True,1000,1000000,1.0
588,3,1911,2,2,700,1911-10-01,Preteky Formula E,True,166,166666,1.0
589,5,1911,1,1,244,1911-10-01,Preteky Formula 2,True,250,250000,1.0
590,6,1911,1,1,244,1911-10-01,Preteky Formula 3,True,166,166666,1.0
591,1,1911,2,2,700,1911-11-05,Preteky Formula 1,True,1000,1000000,1.0
592,3,1911,3,3,500,1911-11-05,Preteky Formula E,True,166,166666,1.0
593,5,1911,2,2,700,1911-11-05,Preteky Formula 2,True,250,250000,1.0
594,6,1911,3,3,500,1911-11-05,Preteky Formula 3,True,166,166666,1.0
595,1,1911,3,3,500,1911-12-10,Preteky Formula 1,True,1000,1000000,1.01
596,3,1911,0,0,55,1911-12-10,Preteky Formula E,True,166,166666,1.0
597,5,1911,1,1,244,1911-12-10,Preteky Formula 2,True,250,250000,1.0
598,6,1911,1,1,244,1911-12-10,Preteky Formula 3,True,166,166666,1.0
599,1,1912,1,1,244,1912-02-04,Preteky Formula 1,True,1000,1000000,1.3
600,3,1912,1,1,244,1912-02-04,Preteky Formula E,True,166,166666,1.0
601,5,1912,2,2,700,1912-02-04,Preteky Formula 2,True,250,250000,1.28
602,6,1912,1,1,244,1912-02-04,Preteky Formula 3,True,166,166666,1.0
603,1,1912,0,0,55,1912-03-10,Preteky Formula 1,True,1000,1000000,1.0
604,3,1912,3,3,500,1912-03-10,Preteky Formula E,True,166,166666,1.0
605,5,1912,1,1,244,1912-03-10,Preteky Formula 2,True,250,250000,1.0
606,6,1912,0,0,55,1912-03-10,Preteky Formula 3,True,166,166666,1.35
607,1,1912,1,1,244,1912-04-14,Preteky Formula 1,True,1000,1000000,1.0
608,3,1912,1,1,244,1912-04-14,Preteky Formula E,True,166,166666,1.0
609,5,1912,0,0,55,1912-04-14,Preteky Formula 2,True,250,250000,1.0
610,6,1912,2,2,700,1912-04-14,Preteky Formula 3,True,166,166666,1.0
611,1,1912,1,1,244,1912-05-19,Preteky Formula 1,True,1000,1000000,1.15
612,3,1912,1,1,244,1912-05-19,Preteky Formula E,True,166,166666,1.0
613,5,1912,0,0,55,1912-05-19,Preteky Formula 2,True,250,250000,1.0
614,6,1912,2,2,700,1912-05-19,Preteky Formula 3,True,166,166666,1.1400000000000001
615,1,1912,2,2,700,1912-06-23,Preteky Formula 1,True,1000,1000000,1.0
616,3,1912,2,2,700,1912-06-23,Preteky Formula E,True,166,166666,1.0
617,5,1912,2,2,700,1912-06-23,Preteky Formula 2,True,250,250000,1.0
618,6,1912,2,2,700,1912-06-23,Preteky Formula 3,True,166,166666,1.0
619,1,1912,1,1,244,1912-07-28,Preteky Formula 1,True,1000,1000000,1.0
620,3,1912,2,2,700,1912-07-28,Preteky Formula E,True,166,166666,1.0
621,5,1912,3,3,500,1912-07-28,Preteky Formula 2,True,250,250000,1.0
622,6,1912,3,3,500,1912-07-28,Preteky Formula 3,False,166,166666,1.5
623,1,1912,0,0,55,1912-09-01,Preteky Formula 1,True,1000,1000000,1.0
624,3,1912,1,1,244,1912-09-01,Preteky Formula E,True,166,166666,1.2
625,5,1912,3,3,500,1912-09-01,Preteky Formula 2,True,250,250000,1.0
626,6,1912,1,1,244,1912-09-01,Preteky Formula 3,True,166,166666,1.0
627,1,1912,2,2,700,1912-10-06,Preteky Formula 1,True,1000,1000000,1.0
628,3,1912,2,2,700,1912-10-06,Preteky Formula E,True,166,166666,1.0
629,5,1912,0,0,55,1912-10-06,Preteky Formula 2,True,250,250000,1.0
630,6,1912,2,2,700,1912-10-06,Preteky Formula 3,True,166,166666,1.0
631,1,1912,2,2,700,1912-11-10,Preteky Formula 1,True,1000,1000000,1.0
632,3,1912,1,1,244,1912-11-10,Preteky Formula E,True,166,166666,1.0
633,5,1912,2,2,700,1912-11-10,Preteky Formula 2,True,250,250000,1.0
634,6,1912,3,3,500,1912-11-10,Preteky Formula 3,True,166,166666,1.0
635,1,1912,1,1,244,1912-12-15,Preteky Formula 1,True,1000,1000000,1.0
636,3,1912,3,3,500,1912-12-15,Preteky Formula E,True,166,166666,1.0
637,5,1912,2,2,700,1912-12-15,Preteky Formula 2,True,250,250000,1.48
638,6,1912,2,2,700,1912-12-15,Preteky Formula 3,True,166,166666,1.0
639,1,1913,2,2,700,1913-02-02,Preteky Formula 1,True,1000,1000000,1.0
640,3,1913,0,0,55,1913-02-02,Preteky Formula E,True,166,166666,1.0
641,5,1913,1,1,244,1913-02-02,Preteky Formula 2,True,250,250000,1.0
642,6,1913,0,0,55,1913-02-02,Preteky Formula 3,True,166,166666,1.0
643,1,1913,2,2,700,1913-03-09,Preteky Formula 1,True,1000,1000000,1.0
644,3,1913,3,3,500,1913-03-09,Preteky Formula E,True,166,166666,1.0
645,5,1913,2,2,700,1913-03-09,Preteky Formula 2,True,250,250000,1.0
646,6,1913,3,3,500,1913-03-09,Preteky Formula 3,True,166,166666,1.02
647,1,1913,3,3,500,1913-04-13,Preteky Formula 1,True,1000,1000000,1.0
648,3,1913,1,1,244,1913-04-13,Preteky Formula E,True,166,166666,1.0
649,5,1913,1,1,244,1913-04-13,Preteky Formula 2,True,250,250000,1.0
650,6,1913,3,3,500,1913-04-13,Preteky Formula 3,True,166,166666,1.0
651,1,1913,0,0,55,1913-05-18,Preteky Formula 1,True,1000,1000000,1.0
652,3,1913,3,3,500,1913-05-18,Preteky Formula E,True,166,166666,1.0
653,5,1913,3,3,500,1913-05-18,Preteky Formula 2,True,250,250000,1.0
654,6,1913,1,1,244,1913-05-18,Preteky Formula 3,True,166,166666,1.45
655,1,1913,3,3,500,1913-06-22,Preteky Formula 1,True,1000,1000000,1.0
